seq,tx_type,send_ts_ns,tx_hash,receipt_status,block_number,latency_ms,error,error_stage
44,keep,1775876822675434022,0x32697169169379b9c5415f24351e55c92e449deeec06fa46d1dd2c20ef4f18f8,0x1,0x13c,946.327,,
45,keep,1775876823958650095,0xbb76d5564bd25ff2be280cca34b64b1a7808028adf11f0c5f1b1340522d57967,0x1,0x13d,923.822,,
46,keep,1775876825265600967,0x96fdc7135911e3b3d163ad23d5d23d0c2e71f5fbf050adb1927ed9aa71a67c12,0x1,0x13e,979.809,,
47,keep,1775876826598081839,0x6c7b30bf68ee5b74620423d2512b16efda617a6e91361be18f8e282fedbf0d36,0x1,0x13f,928.577,,
48,keep,1775876827865585379,0xbbffa5a904bab8a40f0682c14a460f176b5d12cc575c6d6bb3d9c00d41a09160,0x1,0x140,951.108,,
49,keep,1775876829179922139,0x3363c075bf8f090bfa74a18bb7c8492d7f090557dd3d705ea726022f5b704354,0x1,0x141,928.133,,
50,keep,1775876830477952774,0xbccd45ba9ef94324324259f8658300a1b5ce5c526eb10d51a19dcfc891fd45fa,0x1,0x142,932.195,,
51,keep,1775876831754866187,0xb2f860a6c3f45b42e0cc092035c663f73ea39c65474d6a737bdb06db33afa658,0x1,0x143,946.941,,
52,keep,1775876833132817076,0x8cbeb974789c31149828a639eadf08050591adf0304accd222bc9c9b491b2044,0x1,0x144,967.384,,
53,keep,1775876834502690286,0xf798a97f8a753b85e70c72ff69c83c832becb88d658a12f2a702494572b464fa,0x1,0x145,948.717,,
54,keep,1775876835807701579,0x958f35d18c2fd5f3b863818b1327d2d6afa01324396ca0637b073801d9569ec8,0x1,0x146,956.477,,
55,keep,1775876837091006080,0x3da4a992359a3b7d89af3b57923af005367607cfda733e6dfae1ba352d93df1d,0x1,0x148,938.126,,
56,keep,1775876838383199352,0x937cdb1ffe934d5c2bdd1c0eb6fdd498974d9cbd00197f48d0a73a3b8bb22de6,0x1,0x149,954.415,,
57,keep,1775876839690772138,0x83ab41bf205436b249871adcc31b82919e734f4382a4febbed05c8f3e318d4bc,0x1,0x14a,958.902,,
58,keep,1775876841024415636,0xbe09dc6ecf3cd82711c36aebd454a93c6f6d92d90bc7a624a48048e38dce8fb0,0x1,0x14b,938.193,,
59,keep,1775876842292586038,0x3acf6d3d593f1601d1c6d0b6d54f0114c7c684a43c6aa85acdbb91ce46d615d4,0x1,0x14c,955.368,,
60,keep,1775876843601456158,0xb069ebb5bb9a93f92ead69282b7fb2c67dd81fa99677eb95fa46a3aed00a3fea,0x1,0x14d,943.679,,
