seq,tx_type,send_ts_ns,tx_hash,receipt_status,block_number,latency_ms,error,error_stage
44,keep,1775876530855949412,0xfe6fa2dd415ee63f8ddd66f1fd3a736f9c4f75af144f28fd75c1d44271408d43,0x1,0x73,977.999,,
45,keep,1775876532192892071,0xc3b84fe2e2d3d9e4ac94bb6cb48c993b61893f87bbe4f643b4fbbb0e0224d589,0x1,0x74,911.178,,
46,keep,1775876533438860836,0x0359be2859ac3871e5f86e9e3411bbd1d14dba64fa9fabb589ebd0ac22995022,0x1,0x75,899.262,,
47,keep,1775876534664118108,0x76814a7f212ac460d30033f282d4085b6139ee46df87a0267bc185def6d0bb90,0x1,0x76,988.778,,
48,keep,1775876536071037005,0x639e596778ac68e8a1c7c3ff11002a1351e1dc1da131036974279811d9af3685,0x1,0x77,1002.027,,
49,keep,1775876537514169061,0x70cf5cf2ec60665dac61cc819426185f122e1845656763d58f82f2115d7e106a,0x1,0x78,1005.708,,
50,keep,1775876538849244375,0x8965ae199fb920a5becd461d55b56093b39f3a53bdf3481091498c0b276d5571,0x1,0x79,1009.129,,
51,keep,1775876540410449124,0x8777b60a67fc59708ddb49ebf5293ce553f2c53cd56656cf1b7d68d2ce4f1fe1,0x1,0x7a,967.53,,
52,keep,1775876541726149223,0x087a8a48e40b552e6bea607b7804af33baece2758abfa86e5689f5f67bce8ac3,0x1,0x7b,1029.234,,
53,keep,1775876543131306445,0xafef5c072743e13eb9eba3141d552af63454052b924bef4c9afed90508f19477,0x1,0x7c,1004.788,,
54,keep,1775876544570176893,0x978ea12e348e0702bcd606b4ee47ea28f29ae91d345812dc6f847450ef790c5a,0x1,0x7d,969.744,,
55,keep,1775876545942833562,0xb8053e31132d7ba18d302e9c6939a92083e439db0b1a6ec72218a61ba2414828,0x1,0x7e,1040.077,,
56,keep,1775876547462321763,0xa9129f06c13c61345096ee1d6930a8e9a8041a6fc710d56b957b4436327a00c6,0x1,0x7f,960.753,,
57,keep,1775876548790147192,0xde7ec2ae8c136a29d57e7e03c2dda5d750302616eb0b8c8816159b2ced976330,0x1,0x80,1040.787,,
58,keep,1775876550323844660,0x625cfd8d45b922376d99f4255f140b4467557b2bf07f688096ab9c7588cfc270,0x1,0x81,933.92,,
59,keep,1775876551602392283,0x876bfdb7d1429ecb86957c769415705eac63072d6910971c5e3fc08006e9558f,0x1,0x82,976.633,,
60,keep,1775876553140017148,0x103320ade567f620d6d4e4a9a73cac5a44038f69fc0d5a3fd4341c2c46614ad9,0x1,0x83,1019.211,,
61,keep,1775876554623277376,0x26e561232bfb52cee7bdd24d47fe77bae95738d28a2e66f4bbdfb89b44b5102d,0x1,0x84,944.54,,
62,keep,1775876555987087749,0x5bba8645229ae24b1683873c72d767ee5168780f3aeeb5ee3cfb851ded540d2c,0x1,0x86,1024.294,,
63,keep,1775876557402857833,0xd4cfc9c16ce068aa9a91760ea34a9cad5cc1e9c9c64a3dbbf643af35c1242685,0x1,0x87,927.797,,
64,keep,1775876558629098192,0xc42b9b817d968547f70dbde5cb3dce450a4865ae130169316e1ab229a850bb55,0x1,0x88,898.953,,
65,keep,1775876559881302745,0x464e136960b3d380bb73260df349abfdba0f993b55bb67c38a8b4ea2e2a47fa7,0x1,0x89,890.82,,
66,keep,1775876561036414770,0x9e947dd02535cdd3e1f702720db8fc8dc31a27c3d6be33c04ca06df2eb28cfa4,0x1,0x8a,906.772,,
67,keep,1775876562244734269,0x84f15ef87e8ee95f7e6a02516fbc6b4a8afcff743795290cf6322cc28cf3ae25,0x1,0x8b,923.555,,
68,keep,1775876563510504147,0x57fb21109e8cc12af342bcbe103c5eb199f8cfa21faf51846aa980ee73dac899,0x1,0x8c,950.1,,
69,keep,1775876564823989414,0xf75cad0563fc810379778d9d685847059a6afbe10e822fc70cd61449f5494ee2,0x1,0x8d,929.047,,
70,keep,1775876566097928241,0x4e58be9d9be0b5dacc3d725cd86ecf29e4b7d087b8bd22db26a7bfabf7b6f612,0x1,0x8e,927.874,,
71,keep,1775876567385576592,0xb99e33db7645c02cf516d87807433374d52162cd1c082baaabd1bf3c7cdee8ba,0x1,0x8f,943.187,,
72,keep,1775876568668672881,0x94a012a01e8dfc39771cec1a74687634fa40d895708bdeabc8dbc3bb525df50e,0x1,0x90,940.823,,
73,keep,1775876569944842107,0x6eb2d5b99589c5368c9414b7d1ef560568152758963ef72d7de1fc393788ea0e,0x1,0x91,929.994,,
74,keep,1775876571212680860,0x876d6f881e07956b9e195f8d7aab65da05db043f68525e889387a1a3286ff51f,0x1,0x92,924.233,,
75,keep,1775876572499294990,0x84c7bc97cbf09192a9fa7353f1149b4c824a376591cfca411b8105bceb338cfc,0x1,0x93,910.649,,
76,keep,1775876573731053417,0x3326a9fcd5e468be95e537c17a1b49aca3c114b945d5d407e47302739b8702d9,0x1,0x94,952.456,,
77,keep,1775876575030214552,0x5dc4acb72ef5e4ed932aaaeae1eff09c70dafe3f355b38d6c1b2cc94c67c18f4,0x1,0x95,926.531,,
78,keep,1775876576294396776,0xc576cace2913f1f72f4d83ef411f2d85592cb513aebb81ab293a346b3eafa898,0x1,0x96,938.753,,
79,keep,1775876577572077565,0x7fe33dde8fb5e1e253d86a7de3bbf9fea343033ddb3be78db710b18e61d82e4a,0x1,0x97,923.515,,
80,keep,1775876578848237502,0xf614599c8c0e9d2cdc445a08cb9a4dae60d40be528bb4210164d3d0921a544fa,0x1,0x98,925.312,,
81,keep,1775876580114862161,0xf18fb1d2de60e15ee709a8a7ebadebc185c6f22137b80cfa1e9e928f697bedbd,0x1,0x99,927.387,,
82,keep,1775876581361578142,0x610bbb262a7cfaa597ab3986b406d52e1ee3caf96b4d28cf51afa378674c88b2,0x1,0x9a,922.372,,
83,keep,1775876582629038025,0x518957f41821b76809d9d774b67919d6ad3c5ab53f2ae2a9e1890f9b7e0650a6,0x1,0x9b,924.625,,
84,keep,1775876583888482313,0x1c2ec8190af382074ef4191626036623474ca7650d94316ac58363f8a379eb08,0x1,0x9c,930.665,,
85,keep,1775876585147065200,0xf00afbb1811b721fe75dc99f263acd59ebfe44b57117ddd7dbdec13d79521c86,0x1,0x9d,929.467,,
