seq,tx_type,send_ts_ns,tx_hash,receipt_status,block_number,latency_ms,error,error_stage
1,keep,1775810668534363673,0x0865383dffb623b1082953ea31241d17fb914a2187d05b16028663eae68901e1,0x1,0xd7c,1374.413,,
