seq,tx_type,send_ts_ns,tx_hash,receipt_status,block_number,latency_ms,error,error_stage
25,keep,1775881258660777903,0x04f86fd4e0cc37861eee423bd60173bebf67e0a26168c5b243ee815ed0f0f59e,0x1,0x5e2,1338.925,,
26,keep,1775881260424911377,0x4d43601b369d6e1d086cf89bb7225579f511f18b213523985fb2989de7dc0379,0x1,0x5e3,1375.817,,
27,keep,1775881262277433650,0x792ce485c23710154c3a6b3fa89dc2599e0e037f4a10f2a6889ea07df898727b,0x1,0x5e4,1220.839,,
28,keep,1775881263860422109,0xfad532396de82f150a9f40681a9adb8126df8c9b0ce07af530725f846f3cc1f2,0x1,0x5e5,1276.239,,
29,keep,1775881265476947649,0xc1d989306cdb1586ad54cb8a01a458fadc3381a04e706a46d28b1175302afec4,0x1,0x5e7,1226.696,,
30,keep,1775881267075577822,0x63dac62b400e27c09c93acdeccf3ab0afe39f84a6c9ce9dbe2c69bf5b81d94a9,0x1,0x5e8,1221.898,,
31,keep,1775881268712123517,0x4c1ff563746ef4298cdeb51787f4b10e4ec7b3bbe955937089f94981c9005f1a,0x1,0x5e9,1225.108,,
32,keep,1775881270317158877,0x832b7f99d8ce50d8e320a0c3920057fb5aa1bc8ff5c781f1c29641113cd955d4,0x1,0x5ea,1263.261,,
33,keep,1775881272045435974,0x3b9d4ef34cb95df5fa9a1c24be2f69239f748c91a9b01ae9555631964bd4061e,0x1,0x5eb,1257.488,,
34,keep,1775881273697970222,0x0340d393774253aa14ba04046d3ae29d157503645dbab220f1f2440d8d39be80,0x1,0x5ec,1260.799,,
35,keep,1775881275479057789,0xf321c206dc03c8f8b84b863f655b5e12198d2254d9fb001d24f12b4d05c84143,0x1,0x5ed,1285.812,,
36,keep,1775881277157014481,0x8d264e001010de8e1a8df1a97472ac91dcd9a38941dafb92d8f455d6c1e15142,0x1,0x5ee,1323.675,,
37,keep,1775881278925771686,0xfd798c3acf88de8fb464d04b9f2dc35e5127643b8613fbb88d8529f52f45892b,0x1,0x5ef,1401.919,,
38,keep,1775881280858482266,0x1d510650e2c72699b4beedfb1f10401483c4f586e7572e621254ccde2873d0e6,0x1,0x5f0,1314.102,,
39,keep,1775881282728967277,0xe371feee6f25362eacccc9971213412cc655ee39c43a652b9bcc122bf0751362,0x1,0x5f1,1327.508,,
40,keep,1775881284469525308,0xfe26b928c4e45e913744c10c14248276833a6df084b28826b72e3f7312f5b397,0x1,0x5f2,1384.178,,
41,keep,1775881286327465947,0x701e38934e4ffab50092182e6e9c4462631aa2119883252e66c006991a63fff1,0x1,0x5f3,1350.195,,
42,keep,1775881288171802621,0xf2ac1add9de649d1a5095d8e01179c06f8c02ee0cf62498136e1bd908d642ab0,0x1,0x5f4,1366.0,,
43,keep,1775881290002558630,0x41eb6d53b58cde794c12b2fede7654cd2d485e30cfb1bf142e610104d78fae7b,0x1,0x5f5,1325.687,,
44,keep,1775881291860669060,0xd7affbd1baca550947c8f121d23ef123a4e305df986775373484a3e24b64fd37,0x1,0x5f6,1349.203,,
45,keep,1775881293606657712,0x92f5182ed0e904c651f4bee7a7940355fbba12255a88c58029d52ca37838f2ae,0x1,0x5f7,1302.882,,
46,keep,1775881295467772864,0x70c96e790df45301fb2aabdd115424fdbaef8dab7a59eef5602de3096fc1bd5c,0x1,0x5f9,1324.73,,
47,keep,1775881297248902899,0xd18333e88bc73809c3f09a17f3029db93335a463d9b62b9cdd75d8d1b26f467e,0x1,0x5fa,1361.867,,
48,keep,1775881299152519783,0x1ced23940c072f727343c0a9973c561503fb0d6ed05a53d7857fb3ebb957f762,0x1,0x5fb,1392.691,,
49,keep,1775881301008452766,0x8fa468548cef3c82f151e57c71fdf7458536ceb2ef01ebd430b63d49e5a565a4,0x1,0x5fc,1288.894,,
50,keep,1775881302833698153,0x736610aae3150ab8789c771a10d6b71c689779865310f255b2f76601ca23f910,0x1,0x5fd,1319.006,,
51,keep,1775881304652080014,0xa907f6793f4c75ccd9523b9241f247fb1c7f35391699e917fe491cafbee535cd,0x1,0x5fe,1251.274,,
52,keep,1775881306283203618,0x0b2fc39be7faaa3eab4124949b34119dc242e937f62b31015edf3d7df6da5fee,0x1,0x5ff,1430.28,,
53,keep,1775881308229874658,0x21df2ca36b64627f9827fd00e9a49ca00ce69160bde13397fda535fdd3268267,0x1,0x600,1370.826,,
54,keep,1775881310068563705,0xef5ae39b6e68872b1c72f0bd7cf147ba7a6505cb4240a5baa5741d43e4bf511b,0x1,0x601,1353.131,,
55,keep,1775881311964520057,0xbae477ea8c88f9485abd3f7a26053b31f5c600515f80d1893cd0ed4e8e3e7c72,0x1,0x602,1318.009,,
56,keep,1775881313827424650,0x35652e6a7b507034db2748edb671346ceac7fcdf0919a1b4c5c86d8199eaa2da,0x1,0x603,1406.512,,
57,keep,1775881315908438393,0x048c44c83e77c59662a9c6f4794f9c6d5f6333037487e530a5328380c4f60390,0x1,0x604,1416.065,,
58,keep,1775881317899134837,0x10a96f0ab4606e6f279b46d231aac6518e8a52f0fe4d8b50d2aa4d53f28d57c9,0x1,0x605,1298.523,,
59,keep,1775881319691144325,0x546631fbddc4f6a8173517ec3e949df47e0fdbdbc86424e26d1248f38efc83eb,0x1,0x606,1346.18,,
60,keep,1775881321602688994,0x829264e8b7ce23bab8f2ad24f9cb76458e29c1d23ba3384b87bd34bf4a725365,0x1,0x607,1314.397,,
